+task_id,uuid,county,town,village,place_name,tai_class,tai_source_state,tai_source_annotator,tai_source_updated_at,hakka_review_count,hakka_review_assignees,active_audio_count,active_tai_audio_count,active_hakka_audio_count,sync_warning,source_synced_at,triage_category
"21137","AD04429","臺南市","白河區","蓮潭里","蓮潭里","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.113+00","已有台語來源狀態但缺少台語review"
"21138","AD04431","臺南市","白河區","廣安里","廣安里","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.113+00","已有台語來源狀態但缺少台語review"
"21139","AD04450","臺南市","西港區","慶安里","慶安里","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.113+00","已有台語來源狀態但缺少台語review"
"21145","AD04507","臺南市","麻豆區","","晉江里","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.113+00","已有台語來源狀態但缺少台語review"
"21147","AD04548","彰化縣","二林鎮","永興里","永興里","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.113+00","已有台語來源狀態但缺少台語review"
"21148","AD04550","彰化縣","二林鎮","廣興里","廣興里","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.113+00","已有台語來源狀態但缺少台語review"
"21152","AD04554","彰化縣","二林鎮","萬興里","萬興里","直接標注","待指派","","亮均分類表單同步 | 2026-04-27 22:10:34","1","","0","0","0","","2026-08-16 22:25:53.113+00","已有台語來源狀態但缺少台語review"
"21155","AD04579","彰化縣","二水鄉","文化村","文化村","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.113+00","已有台語來源狀態但缺少台語review"
"21156","AD04609","彰化縣","北斗鎮","重慶里","重慶里","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.113+00","已有台語來源狀態但缺少台語review"
"21157","AD04615","彰化縣","北斗鎮","中寮里","中寮里","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.113+00","已有台語來源狀態但缺少台語review"
"21163","AD04663","彰化縣","員林市","仁美里","仁美里","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.113+00","已有台語來源狀態但缺少台語review"
"21166","AD04666","彰化縣","員林市","三愛里","三愛里","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.113+00","已有台語來源狀態但缺少台語review"
"21167","AD04672","彰化縣","員林市","三多里","三多里","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.113+00","已有台語來源狀態但缺少台語review"
"21168","AD04677","彰化縣","員林市","鎮興里","鎮興里","直接標注","待指派","","亮均分類表單同步 | 2026-04-27 22:10:34","1","","0","0","0","","2026-08-16 22:25:53.113+00","已有台語來源狀態但缺少台語review"
"21169","AD04679","彰化縣","員林市","惠來里","惠來里","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.113+00","已有台語來源狀態但缺少台語review"
"21170","AD04681","彰化縣","員林市","光明里","光明里","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.113+00","已有台語來源狀態但缺少台語review"
"21171","AD04700","彰化縣","埔心鄉","羅厝村","羅厝村","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.113+00","已有台語來源狀態但缺少台語review"
"21173","AD04722","彰化縣","埔鹽鄉","瓦磘村","瓦磘村","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.113+00","已有台語來源狀態但缺少台語review"
"21175","AD04724","彰化縣","埔鹽鄉","天盛村","天盛村","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.113+00","已有台語來源狀態但缺少台語review"
"21177","AD04746","彰化縣","埤頭鄉","新庄村","新庄村","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.113+00","已有台語來源狀態但缺少台語review"
"21180","AD04795","彰化縣","彰化市","萬壽里","萬壽里","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.113+00","已有台語來源狀態但缺少台語review"
"21181","AD04796","彰化縣","彰化市","介壽里","介壽里","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.113+00","已有台語來源狀態但缺少台語review"
"21185","AD04801","彰化縣","彰化市","茄苳里","茄苳里","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.113+00","已有台語來源狀態但缺少台語review"
"21189","AD04809","彰化縣","彰化市","富貴里","富貴里","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.113+00","已有台語來源狀態但缺少台語review"
"21190","AD04811","彰化縣","彰化市","桃源里","桃源里","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.113+00","已有台語來源狀態但缺少台語review"
"21192","AD04815","彰化縣","彰化市","牛埔里","牛埔里","直接標注","待指派","","亮均分類表單同步 | 2026-04-27 22:10:34","1","","0","0","0","","2026-08-16 22:25:53.113+00","已有台語來源狀態但缺少台語review"
"21193","AD04822","彰化縣","彰化市","忠孝里","忠孝里","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.113+00","已有台語來源狀態但缺少台語review"
"21196","AD04829","彰化縣","彰化市","福安里","福安里","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.113+00","已有台語來源狀態但缺少台語review"
"21197","AD04830","彰化縣","彰化市","大同里","大同里","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.113+00","已有台語來源狀態但缺少台語review"
"21198","AD04832","彰化縣","彰化市","永福里","永福里","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.113+00","已有台語來源狀態但缺少台語review"
"21200","AD04894","彰化縣","溪州鄉","圳寮村","圳寮村","直接標注","待指派","","亮均分類表單同步 | 2026-05-05 16:42:01","1","","0","0","0","","2026-08-16 22:25:53.113+00","已有台語來源狀態但缺少台語review"
"21201","AD04895","彰化縣","溪州鄉","成功村","成功村","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.113+00","已有台語來源狀態但缺少台語review"
"21208","AD05009","彰化縣","福興鄉","橋頭村","橋頭村","直接標注","待指派","","亮均分類表單同步 | 2026-05-05 16:42:01","1","","0","0","0","","2026-08-16 22:25:53.113+00","已有台語來源狀態但缺少台語review"
"21209","AD05011","彰化縣","福興鄉","番婆村","番婆村","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.113+00","已有台語來源狀態但缺少台語review"
"21213","AD05048","彰化縣","竹塘鄉","永安村","永安村","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.113+00","已有台語來源狀態但缺少台語review"
"21218","AD05107","彰化縣","芳苑鄉","新寶村","新寶村","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.113+00","已有台語來源狀態但缺少台語review"
"21220","AD05110","彰化縣","芳苑鄉","仁愛村","仁愛村","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.113+00","已有台語來源狀態但缺少台語review"
"21221","AD05111","彰化縣","芳苑鄉","信義村","信義村","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.113+00","已有台語來源狀態但缺少台語review"
"21222","AD05115","彰化縣","芳苑鄉","漢寶村","漢寶村","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.113+00","已有台語來源狀態但缺少台語review"
"21223","AD05133","彰化縣","鹿港鎮","順興里","順興里","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.113+00","已有台語來源狀態但缺少台語review"
"21224","AD05134","彰化縣","鹿港鎮","海埔里","海埔里","直接標注","待指派","","亮均分類表單同步 | 2026-04-27 22:10:34","1","","0","0","0","","2026-08-16 22:25:53.113+00","已有台語來源狀態但缺少台語review"
"21226","AD05136","彰化縣","鹿港鎮","溝墘里","溝墘里","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.113+00","已有台語來源狀態但缺少台語review"
"21230","AD05209","屏東縣","內埔鄉","義亭村","義亭村","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.113+00","已有台語來源狀態但缺少台語review"
"21237","AD05265","屏東縣","屏東市","北興里","北興里","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.113+00","已有台語來源狀態但缺少台語review"
"21241","AD05368","屏東縣","新埤鄉","建功村","建功村","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.113+00","已有台語來源狀態但缺少台語review"
"21246","AD05449","屏東縣","滿州鄉","永靖村","永靖村","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.113+00","已有台語來源狀態但缺少台語review"
"21247","AD05458","屏東縣","潮州鎮","同榮里","同榮里","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.113+00","已有台語來源狀態但缺少台語review"
"21248","AD05477","屏東縣","牡丹鄉","東源村","東源村","原住民族","待指派","","亮均分類表單同步 | 2026-04-27 22:10:34","1","","0","0","0","","2026-08-16 22:25:53.113+00","已有台語來源狀態但缺少台語review"
"21249","AD05478","屏東縣","牡丹鄉","旭海村","旭海村","原住民族","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.113+00","已有台語來源狀態但缺少台語review"
"21250","AD05484","屏東縣","獅子鄉","草埔村","草埔村","原住民族","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.113+00","已有台語來源狀態但缺少台語review"
"21251","AD05485","屏東縣","獅子鄉","楓林村","楓林村","原住民族","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.113+00","已有台語來源狀態但缺少台語review"
"21252","AD05494","屏東縣","琉球鄉","杉福村","杉福村","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.113+00","已有台語來源狀態但缺少台語review"
"21253","AD05495","屏東縣","琉球鄉","中福村","中福村","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.113+00","已有台語來源狀態但缺少台語review"
"21261","AD05573","屏東縣","車城鄉","海口村","海口村","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.113+00","已有台語來源狀態但缺少台語review"
"21262","AD05575","屏東縣","車城鄉","溫泉村","溫泉村","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.113+00","已有台語來源狀態但缺少台語review"
"21264","AD05614","屏東縣","霧臺鄉","好茶村","好茶村","原住民族","待指派","","亮均分類表單同步 | 2026-04-27 22:10:34","1","","0","0","0","","2026-08-16 22:25:53.113+00","已有台語來源狀態但缺少台語review"
"21265","AD05615","屏東縣","霧臺鄉","大武村","大武村","原住民族","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.113+00","已有台語來源狀態但缺少台語review"
"21267","AD05682","雲林縣","元長鄉","鹿南村","鹿南村","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.113+00","已有台語來源狀態但缺少台語review"
"21269","AD05684","雲林縣","元長鄉","鹿北村","鹿北村","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.113+00","已有台語來源狀態但缺少台語review"
"21272","AD05703","雲林縣","北港鎮","樹腳里","樹腳里","直接標注","待指派","","亮均分類表單同步 | 2026-05-12 09:13:54","1","","0","0","0","","2026-08-16 22:25:53.113+00","已有台語來源狀態但缺少台語review"
"21289","AD05915","雲林縣","林內鄉","烏塗村","烏塗村","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21295","AD06025","雲林縣","西螺鎮","九隆里","九隆里","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21296","AD06031","雲林縣","西螺鎮","下湳里","下湳里","直接標注","待指派","","亮均分類表單同步 | 2026-04-27 22:10:34","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21297","AD06034","雲林縣","西螺鎮","鹿場里","鹿場里","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21298","AD06065","新竹縣","五峰鄉","桃山村","桃山村","原住民族","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21299","AD06066","新竹縣","五峰鄉","大隘村","大隘村","原住民族","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21301","AD06091","新竹縣","尖石鄉","秀巒村","秀巒村","原住民族","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21305","AD06110","新竹縣","新埔鎮","旱坑里","旱坑里","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21306","AD06113","新竹縣","新埔鎮","下寮里","下寮里","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21309","AD06129","新竹縣","新豐鄉","瑞興村","瑞興村","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21313","AD06173","新竹縣","竹北市","麻園里","麻園里","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21316","AD06176","新竹縣","竹北市","隘口里","隘口里","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21324","AD06279","苗栗縣","公館鄉","北河村","北河村","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21331","AD06339","苗栗縣","後龍鎮","埔頂里","埔頂里","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21332","AD06357","苗栗縣","泰安鄉","泰安鄉","士林村","原住民族","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21333","AD06360","苗栗縣","泰安鄉","八卦村","八卦村","原住民族","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21334","AD06365","苗栗縣","獅潭鄉","新豐村","新豐村","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21336","AD06373","苗栗縣","竹南鎮","竹南里","竹南里","直接標注","待指派","","亮均分類表單同步 | 2026-05-12 09:13:54","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21338","AD06402","苗栗縣","苑裡鎮","舊社里","舊社里","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21340","AD06452","苗栗縣","西湖鄉","高埔村","高埔村","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21341","AD06461","苗栗縣","通霄鎮","通南里","通南里","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21344","AD06465","苗栗縣","通霄鎮","福源里","福源里","直接標注","待指派","","亮均分類表單同步 | 2026-05-12 09:13:54","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21352","AD06546","嘉義縣","中埔鄉","中崙村","中崙村","電話調查","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21353","AD06547","嘉義縣","中埔鄉","石硦村","石硦村","現場調查","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21354","AD06548","嘉義縣","中埔鄉","鹽館村","鹽館村","電話調查","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21355","AD06549","嘉義縣","中埔鄉","和美村","和美村","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21356","AD06569","嘉義縣","六腳鄉","潭墘村","潭墘村","直接標注","待指派","","亮均分類表單同步 | 2026-07-02 05:28:32","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21357","AD06570","嘉義縣","六腳鄉","蒜頭村","蒜頭村","直接標注","待指派","","亮均分類表單同步 | 2026-07-02 05:28:32","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21358","AD06595","嘉義縣","大埔鄉","永樂村","永樂村","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21359","AD06596","嘉義縣","大埔鄉","和平村","和平村","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21360","AD06601","嘉義縣","大林鎮","吉林里","吉林里","電話調查","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21361","AD06602","嘉義縣","大林鎮","湖北里","湖北里","電話調查","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21362","AD06603","嘉義縣","大林鎮","上林里","上林里","電話調查","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21363","AD06604","嘉義縣","大林鎮","中坑里","中坑里","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21364","AD06605","嘉義縣","大林鎮","平林里","平林里","電話調查","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21365","AD06606","嘉義縣","大林鎮","義和里","義和里","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21366","AD06607","嘉義縣","大林鎮","三和里","三和里","電話調查","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21367","AD06623","嘉義縣","太保市","港尾里","港尾里","電話調查","待指派","","亮均分類表單同步 | 2026-07-07 14:26:21","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21368","AD06625","嘉義縣","太保市","東勢里","東勢里","電話調查","待指派","","亮均分類表單同步 | 2026-07-07 14:26:21","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21369","AD06642","嘉義縣","布袋鎮","好美里","好美里","現場調查","待指派","","亮均分類表單同步 | 2026-07-07 14:26:21","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21370","AD06643","嘉義縣","布袋鎮","岑海里","岑海里","現場調查","待指派","","亮均分類表單同步 | 2026-07-07 14:26:21","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21371","AD06644","嘉義縣","布袋鎮","西安里","西安里","電話調查","待指派","","亮均分類表單同步 | 2026-07-07 14:26:21","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21372","AD06645","嘉義縣","布袋鎮","貴舍里","貴舍里","電話調查","待指派","","亮均分類表單同步 | 2026-07-07 14:26:21","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21373","AD06646","嘉義縣","布袋鎮","九龍里","九龍里","電話調查","待指派","","亮均分類表單同步 | 2026-07-07 14:26:21","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21374","AD06647","嘉義縣","布袋鎮","新民里","新民里","直接標注","待指派","","亮均分類表單同步 | 2026-07-07 14:26:21","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21375","AD06650","嘉義縣","布袋鎮","永安里","永安里","直接標注","待指派","","亮均分類表單同步 | 2026-07-07 14:26:21","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21376","AD06651","嘉義縣","布袋鎮","復興里","復興里","直接標注","待指派","","亮均分類表單同步 | 2026-07-07 14:26:21","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21377","AD06652","嘉義縣","布袋鎮","樹林里","樹林里","電話調查","待指派","","亮均分類表單同步 | 2026-07-07 14:26:21","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21378","AD06666","嘉義縣","新港鄉","溪北村","溪北村","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21379","AD06667","嘉義縣","新港鄉","大興村","大興村","電話調查","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21380","AD06668","嘉義縣","新港鄉","安和村","安和村","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21381","AD06669","嘉義縣","新港鄉","月眉村","月眉村","電話調查","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21382","AD06670","嘉義縣","新港鄉","古民村","古民村","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21383","AD06671","嘉義縣","新港鄉","南港村","南港村","直接標注","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21384","AD06672","嘉義縣","新港鄉","北崙村","北崙村","電話調查","待指派","","亮均分類表單同步 | 2026-06-23 11:33:39","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21385","AD06690","嘉義縣","朴子市","佳禾里","佳禾里","直接標注","待指派","","亮均分類表單同步 | 2026-07-07 14:26:21","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21386","AD06692","嘉義縣","朴子市","永和里","永和里","直接標注","待指派","","亮均分類表單同步 | 2026-07-07 14:26:21","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21387","AD06693","嘉義縣","朴子市","文化里","文化里","直接標注","待指派","","亮均分類表單同步 | 2026-07-07 14:26:21","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21388","AD06694","嘉義縣","朴子市","新庄里","新庄里","電話調查","待指派","","亮均分類表單同步 | 2026-07-07 14:26:21","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21389","AD06695","嘉義縣","朴子市","平和里","平和里","直接標注","待指派","","亮均分類表單同步 | 2026-07-07 14:26:21","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21390","AD06696","嘉義縣","朴子市","中正里","中正里","直接標注","待指派","","亮均分類表單同步 | 2026-07-07 14:26:21","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21391","AD06718","嘉義縣","東石鄉","港口村","港口村","直接標注","待指派","","亮均分類表單同步 | 2026-07-02 05:28:32","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21392","AD06719","嘉義縣","東石鄉","塭仔村","塭仔村","電話調查","待指派","","亮均分類表單同步 | 2026-07-02 05:28:32","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
"21393","AD06720","嘉義縣","東石鄉","龍港村","龍港村","電話調查","待指派","","亮均分類表單同步 | 2026-07-02 05:28:32","1","","0","0","0","","2026-08-16 22:25:53.114+00","已有台語來源狀態但缺少台語review"
